"id","nombre_publicacion","descripcion"
1721,Participación ciudadana,"Nuevos actores emergentes: identidades políticas, actores de la sociedad civil. Control ciudadano. Crisis de representatividad. Liderazgo político. Acceso a la información, transparencia, participación, petición ante las autoridades, control ciudadano."
1722,Crecimiento y desarrollo económico,Economía en el largo plazo. Ingreso per cápita. Capital productivo. Empleo. Productividad tecnología y eficiencia. Estrategia en políticas públicas. Crecimiento a largo plazo. 
1723,Matriz de diagnóstico gobierno abierto,Ejes y estrategias de gobierno abierto. Ejes y comunicación. Estrategias de gobierno en el mundo. Impacto del estado abierto. Herramientas digitales en el Estado abierto. Ejes en la cotidianidad organizacional. El futuro del gobierno abierto.
1724,Liderazgo responsable,"Las Prácticas del Liderazgo. Prácticas de Gestión. Prácticas de Relación. La práctica de la comunicación. Elementos que obstaculizan la comunicación.
Cómo mejorar las comunicaciones dentro de una organización. Prácticas de Liderazgo Personal."
1725,Semana 2 | (CPL-UNICA Lavado de Activos y Financiación del Terrorismo),
1726,Automation en el Journey de cliente y casos concretos,Las bases de datos. Automatización en la atención al cliente. Estrategia de recuperación de leads de forma automatizada.
1727,Plan de contenidos en las diferentes redes sociales,"Contenidos en las diferentes redes sociales: Facebook, Instagram, Youtube, Pinterest, Linkedin, Tiwtter, TiKtoK"
1728,Vendiendo en tiempo de crisis,Qué podemos hacer? ?Dónde hacer foco? Creencias limitantes y creencias potenciadoras.
1729,Semana 2 | Claves de la gestión de un proyecto SEO integral (MKT-UNICA SEO),
1730,Técnicas de Growth Hacking,Herramientas de crecimiento. Email marketing. Ingeniería como marketing y blogs. Programas de afiliación. Crecimiento en ventas. Plataformas Trade shows. Offline events. Community buildings
1731,Introducción al Paid Media y al SEM,SEM. Impacto de las inversiones publicitarias. La importancia del paid media en el ecosistema digital.  Importancia de los objetivos y de los KPI. 
1732,Modelo Smart Data,"Contexto de smart data. Conceptos. ?Qué necesitan las empresas para incursionar en smart data? Metodología para la integración de datos desde la perspectiva de negocio, Estrategia de actualización y enriquecimiento de los datos. Inteligencia sobre los datos."
1733,Marketing y planificación al sector Salud Parte II,"Aplicaciones de realidad aumentada, Tecnología para facilitar el relacionamiento con el paciente: Portales interactivos. Home Care."
1734,Interoperabilidad,Interoperabilidad: Tecnologías que facilitan la creación de ecosistemas de TI interoperables. Framework IHE. Blockchain. Implementación de nuevos proyectos tecnológicos. Estrategias para la implementación. PMI / Prince vs. AGILE. Expedientes electrónicos en Salud: Historia Clínica Electrónica. Receta Electrónica. Registros Personales en Salud. Portales de Salud. Aplicaciones web.
1735,"Semana 2 | Habilidades, efectividad y desafios del compliance office (CPL-UNICA Comunicación)",
1736,Estilos de dirección,"Diferencia entre empresas familiares de las que no son. El rol del del gobierno corporativo en las estrategia de la EFE.
Estilos de Management."
1737,Modelo Smart Data,"Contexto de smart data. Conceptos. ?Qué necesitan las empresas para incursionar en smart data? Metodología para la integración de datos desde la perspectiva de negocio, Estrategia de actualización y enriquecimiento de los datos. Inteligencia sobre los datos."
1738,Dise?o de una estrategia basada en DATA,Estrategia basada en data. La estructura del mensaje publicitario. Característica de un mensaje claro. Ciclo de vida de una campa?a publicitaria. Los canales de comunicación. Testing de campa?as basadas en data.
1739,Semana 3 - El plan de BEPS de la OCDE y la Fiscalidad Internacional en el siglo XXI,
1740,Semana 2 - Derecho de la competencia y plataformas digitales,
1741,Semana 2 -  Impactos de la corrupción (CPL-UNI Corrupción),
1742,Semana 3 -  Protección de datos y Estado (CPL-UNICA Ciberseguridad y Protección de los Datos),
1743,Plan de transformación digital,Gestión del cambio. Transformación Digital. Plan de transformación digital: generación de valor y de negocio con el IOT & Wearables. El camino hacia la salud digital.
1744,Escalando,"Growth: Definición y herramientas para alcanzarlo, métricas y puntos de comparación. ?Y el equipo? Utilidad vs. escalabilidad. Estrategias de salida."
1745,Resolución de conflictos,El modelo del Iceberg. Importancia del modelo del Iceberg. Preguntas claves. Inteligencia emocional.
1746,Smart Data en E-Commerce,RFM. Ejemplo de primer registro del cliente. Segmento del clientes. LTV o CLTV. Inteligencia predictiva.
1747,Fin de Asignatura (CPL-UNI Rol de Compliance Officer. Canal de Denuncias V2),
1748,Reto de Financiación,Fuentes y tipo de capital. Aceleradoras e incubadoras. Ángeles inversionistas. Fondos de venture capital y mecanismos gubernamentales.
1749,"Más allá del qué, el cómo se levanta el capital",?Dónde encontrarla? Instrumentos para levantar Capital - Caracterización y consideraciones.: Nota convertible. SAFE. Préstamo. Equity. Implicancias y breve análisis jurídico. Recomendaciones. Jurisdicciones. El negocio de los VC - Profundización e impacto para el emprendedor. Desafío práctico: Case Study.
1750,Semana 3 | Bloque 1 - Digital Operations (PDE (OL) UNICA - Implementación Estratégica y Monitoreo del Negocio con Herramientas Digitales),
1751,Semana 3 - Últimas etapas del proceso estratégico analógico digital (PDE (OL) UNICA- Estrategia de Negocios),
1752,Planificación financiera estratégica,
1753,Métricas de la innovación,Herramientas para la gestión de innovación. Visualización de datos. Business Analytics. Analítica aplicada al marketing. KPI o OKP.
1754,Prácticas de Coaching,Prácticas del coaching. Desconectar para conectar. La adicción y la búsqueda de la plenitud. Hacia un orden de realidad diferente. Método Grow. Conversaciones de coaching.
1755,Customer Centricity,"Marketing centrado en el cliente. Conceptos de customer
centricity, antropología de mercado. Mensajes, valores e
ideas como base. Estrategias de contenido de marcas desde la perspectiva intergeneracional. Enfoque desde lo interno como desde lo externo. El camino de las marcas a futuro. El poder del vínculo con el usuario y la fidelización. Las nuevas narrativas publicitarias enfocadas en la perspectiva del cliente futuro."
1756,Semana 3 -  Políticas y controles (CPL-UNI Matriz de Riesgo),
1757,Test - Nivel de Inglés (Asignatura de inicio - EMBA OL),
1758,"Semana 3 - Mirada panorámica, redes y mediciones (MKT-UNICA E-Commerce V2)",
1759,Los desafíos de la innovación: Change Management,Liderazgo para la innovación. Las personas y la implementación de la innovación: Barreras y Habilidades necesarias para la implementación. People management. Arquetipos limitantes: Obstáculos para la implementación y cómo trabajarlos. Herramientas exitosas para liderar personas a través de procesos de innovación. Casos de éxito en procesos de innovación. Construcción del propio modelo de la empresa.
1760,"Mirada panorámica, redes y mediciones",El paso a paso del plan. Social Marketing. Las métricas. Ecommerce como un proceso integral.
1761,Semana 3 - Customer Centricity (TR-05-UNICA Innovación),
1762,Bloque integrador,
1763,Semana 3: Administración Financiera para No Especialistas (NIV-PRESENCIAL - UNICA - Finanzas para No Financieros),
1764,Semana 3 - Plan de operaciones y estructura organizacional (TR-PRESENCIAL - UNICA - Business Plan),
1765,Plan de operaciones y estructura organizacional,Plan de Operaciones y estructura organizacional. Etapas.
1766,Habilidades del mentor,Habilidades necesarias para desarrollar el mentoring. La cultura organizacional: como impacta en la posibilidad o imposibilidad de desarrollo de mentores en la empresa. Resistencias internas para el desarrollo del mentoring.
1767,Semana 4 - Facebook Ads (DBM-12-UNICA Digital Marketing Advance),
1768,Dirección comercial omnicanal,"Nuevos ecosistemas de consumo. Administración de la experiencia del cliente. Los segmentos, avatars y stakeholders en el CX. El entorno competitivo. "
1769,Semana 3: Economia para la Toma de Decisiones (MBA-UNICA - Finanzas y Economía),
1770,Semana 2 - Gestión de Operaciones (MBA-UNICA - Gestión Organizacional y RRHH),
1771,Semana 3 - Procesos - Parte II (MBA-UNICA - Fundamentos del Coaching Ejecutivo),
1772,Semana 3 - Capacidad de Negociación (MBA-UNICA - Negociación y Resolución de Conflictos),
1773,Semana 3: Equipos virtuales (MBA-UNICA - Dirección de Equipos de Alto Rendimiento),
1774,Semana 3 - Liderar sin antifaz,
1775,Ética Corporativa,Entrando al mundo de la ética. Evolución de la ética empresarial. Los conflictos éticos. Empresas emocionalmente responsables. Desafíos de la globalización.
1776,Fin de Asignatura (CPL-UNI Antecedentes de Compliance),
1777,Beneficio del proyecto,"Beneficios del Proyecto. Comportamiento del mercado. ?Cómo pensar un proyecto en diferentes estructuras económicas? Ambiente competitivo y restricciones a la competencia. Elementos para la decisión de la localización, tama?o y oportunidad. Técnicas de predicción de ingresos. Determinación de los ingresos de un proyecto. Análisis de beneficios y ahorro de costos. Formas de proyectar los ingresos. Venta de activos. Valores de salvamento del proyecto ?Cómo se estructura un flujo de proyecto? El estado de resultados proyectados. Proyecciones de caja. "
1778,Semana 3 -  La analitica como soporte a la medición del desempe?o (MKT-UNICA Plan de Marketing Digital (Business Plan)),
1779,Fin de Asignatura (CPL-UNI Rol de Compliance Officer. Canal de Denuncias),
1780,Semana 4 - Auditor de Sistemas de Compliance. Certificación (CPL-UNI Programa de compliance. Elementos. Estándares internacionales. Auditorías),
1781,Conceptualización: ?qué es un modelo de negocios?,Vigencia de los modelos de negocio en el mundo actual. Conceptos y definiciones sobre modelos de negocios. Elementos clave para configurar un modelo de negocios. Construcción de valor de un modelo de negocios. Modelos de negocios que se imponen en el mundo. Variables claves del modelo de negocios. La estructuración del plan de marketing digital en la empresa.
1782,Semana 2 - Gestión de Operaciones (MBA-A1-UNICA Gestión Organizacional y RR.HH.),
1783,Semana 3 - Conceptualización: Qué es un modelo de negocios (FNZ-13-UNICA - Marketing Digital Internacional Financiero),
1784,Semana 3 - La analitica como soporte a la medición del desempe?o (FNZ-UNICA Presupuesto y Control de Gestión),
1785,Estrategias para internacionalizarse y ser globales,Los pasos para enfrentar el éxito en la inserción social laboral. ?Qué empresas puede participar en los negocios internacionales? Empresas con vocación global. Formas de acceso de las empresas a los mercados globales. Ejemplos exitosos de internacionalizarse y ser globales. Ubicando a la empresa en nuevos mercados.
1786,Semana 4 - Facebook Ads (MKT-SEO-SEM-V3 UNICA - Facebook Ads),
1787,Moneda funcional e impacto de la inflación en un entorno internacional,Monedas funcionales. Impacto de la inflación en los negocios. Decisiones de inversión en entornos internacionales. Evaluación de las inversiones en entornos internacionales.
1788,Semana 3 - Etica empresarial (CPL-UNI-V1 Cultura Etica Corporativa y Múltiple Jurisdiccionalidad B-I),
1789,Introducción a la emocionalidad,La emocionalidad y el coaching. Emoción y estados de ánimo. Emociones básicas. Reacción vs. respuesta. Emoción y toma de decisiones.
1790,Gestión de riesgos,Riesgo de mercado. Riesgo de crédito. Riesgo de Liquidez. Riesgo Operacional.
1791,Fin de Asignatura (MKT-13-UNICA Programmatic Advertising),
1792,Semana 3: Implementación del Marketing Plan (MKT-08-UNICA Plan de Marketing Digital),
1793,Gestión de la Producción,Gestión de la producción. Funciones y objetivos. Diferentes tipos de demanda. Planificación y programación de la producción. Requerimientos de materiales. Tipos de procesos productivos. Control de la producción.
